Scirpus cernuus 'Graceful Grasses';5332;Fiber Optics Grass;41;99;500;3000;10;40;300;20000;41;47;35;41;288;0;0;25;35;25;30;8;10;6;9;-6.5;0;Scirpus;cernuus;Graceful Grasses;Scirpus cernuus;3255;false;0;0;false;false;;S;6783;1;3;1
Scutellaria baicalensis;9943;Scutellaria;32;66;500;5000;10;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;-1;2;Scutellaria;baicalensis;;Scutellaria baicalensis;3736;true;0;0;false;false;;S;6784;2;2;1
Scutellaria hybrids;9942;Scullcap;32;66;500;5000;10;40;2000;20000;32;38;26;32;288;0;0;20;30;;;;;;;-1;4;Scutellaria;x;;Scutellaria hybrids;3390;true;1;4;false;false;;S;6785;2;2;1
Scutellaria incana;7843;Downy Skullcap;32;66;500;5500;15;25;2000;99000;32;38;26;32;288;0;0;;;;;;;;;-1;2;Scutellaria;incana;;Scutellaria incana;2854;true;0;0;false;false;;S;6786;2;2;1
Scutellaria x 'Veranda';5860;Scutellaria;32;66;500;5000;10;40;2000;20000;32;38;26;32;288;0;0;20;30;;;;;5;8;-1;0;Scutellaria;x;Veranda;Scutellaria x;3390;false;0;0;false;false;;S;6787;2;2;1
Sechium edule;5796;Chayote;32;51;1500;5000;10;30;10000;99000;32;38;26;32;288;0;0;610;915;;;9;11;1;12;-1;11;Sechium;edule;;Sechium edule;1483;true;0;44;false;false;;S;6788;4;2;3
Sedum acre;1387;Goldmoss Sedum;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;5;20;;;3;9;1;8;-34.5;7;Sedum;acre;;Sedum acre;1004;true;0;36;false;false;;S;6789;4;2;1
Sedum album 'Murale';1388;Stonecrop;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;5;20;;;4;8;1;9;-29;0;Sedum;album;Murale;Sedum album;3495;false;0;0;false;false;;S;6790;4;2;1
Sedum album;9761;White Stonecrop;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;5;20;;;;;;;-29;11;Sedum;album;;Sedum album;3495;true;1;4;false;false;;S;6791;4;2;1
Sedum burrito;7844;Sedum Morganianum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;26;Sedum;burrito;;Sedum burrito;2855;true;0;0;false;false;;S;6792;4;2;1
Sedum cauticola;9758;Cliff Stonecrop;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;25;35;35;50;;;;;-23.5;4;Sedum;cauticola;;Sedum cauticola;3354;true;1;4;false;false;;S;6793;4;2;1
Sedum cauticola 'Lidakense';3533;Cliff Stonecrop;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;25;35;35;50;5;9;1;9;-23.5;0;Sedum;cauticola;Lidakense;Sedum cauticola;3354;false;0;0;false;false;;S;6794;4;2;1
Sedum erythrostictum;7845;Garden Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;6;Sedum;erythrostictum;;Sedum erythrostictum;2856;true;0;0;false;false;;S;6795;4;2;1
Sedum forsterianum;10302;Rock Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;4;Sedum;forsterianum;;Sedum forsterianum;4123;true;0;0;false;false;;S;6796;4;2;1
Sedum hispanicum;10305;Spanish Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;12;Sedum;hispanicum;;Sedum hispanicum;4208;true;0;0;false;false;;S;6797;4;2;1
Sedum hybrids;8074;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;10;20;20;30;;;;;;39;Sedum;x;;Sedum hybrids;3084;true;11;4;false;false;;S;6798;4;2;1
Sedum kamtschaticum;1389;Kamschataka Stonecrop;29;66;-1000;3000;7;40;10000;99000;29;35;23;29;288;0;0;15;30;15;30;3;8;1;8;-34.5;3;Sedum;kamtschaticum;;Sedum kamtschaticum;1005;true;0;36;false;false;;S;6799;4;2;1
Sedum makinoi;10306;Golden Japanese Sedum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;6;Sedum;makinoi;;Sedum makinoi;4161;true;0;0;false;false;;S;6800;4;2;1
Sedum maximum;10303;Sedum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Sedum;maximum;;Sedum maximum;4109;true;0;0;false;false;;S;6801;4;2;1
Sedum morganianum;7846;Burro's Tail;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;24;Sedum;morganianum;;Sedum morganianum;2857;true;0;0;false;false;;S;6802;4;2;1
Sedum oreganum;7847;Oregon Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;5;Sedum;oreganum;;Sedum oreganum;2858;true;0;0;false;false;;S;6803;4;2;1
Sedum repestre 'Angelina';5985;Blue Spruce Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;10;20;50;75;6;9;6;9;-18;0;Sedum;repestre;Angelina;Sedum repestre;3446;false;0;0;false;false;;S;6804;4;2;1
Sedum repestre;9759;Sedum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;10;20;50;75;;;;;-18;7;Sedum;repestre;;Sedum repestre;3446;true;1;4;false;false;;S;6805;4;2;1
Sedum rubrotinctum;7848;Jelly Bean Plant;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;41;Sedum;rubrotinctum;;Sedum rubrotinctum;2859;true;0;0;false;false;;S;6806;4;2;1
Sedum rupestre;7849;Sedum Reflexum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;10;Sedum;rupestre;;Sedum rupestre;2860;true;0;0;false;false;Sedum reflexum;S;6807;4;2;1
Sedum sexangulare;7850;Tasteless Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;2;Sedum;sexangulare;;Sedum sexangulare;2861;true;0;0;false;false;;S;6808;4;2;1
Sedum sieboldii;9762;October Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;3;Sedum;sieboldii;;Sedum sieboldii;4055;true;0;0;false;false;;S;6809;4;2;1
Sedum spathulifolium;1392;Blood Leaf Sedum;29;66;-1000;3000;7;35.9;10000;99000;29;35;23;29;288;0;0;0;15;;;6;10;5;9;-18;6;Sedum;spathulifolium;;Sedum spathulifolium;1006;true;0;36;false;false;;S;6810;4;2;1
Sedum spectabile;9757;Showy Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;30;45;30;45;;;;;-29;4;Sedum;spectabile;;Sedum spectabile;3302;true;1;4;false;false;;S;6811;4;2;1
Sedum spectabile 'Brilliant';3531;Showy Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;30;45;30;45;4;9;1;9;-29;0;Sedum;spectabile;Brilliant;Sedum spectabile;3302;false;0;0;false;false;;S;6812;4;2;1
Sedum spurium;1393;Two Row Stonecrop;29;66;-1000;3000;7;35.9;10000;99000;29;35;23;29;288;0;0;10;20;45;60;4;9;1;9;-29;10;Sedum;spurium;;Sedum spurium;1007;true;1;36;false;false;;S;6813;4;2;1
Sedum spurium 'Dragon's Blood';1394;Two Row Stonecrop;29;66;-1000;3000;7;35.9;10000;99000;29;35;23;29;288;0;0;10;20;;;4;9;1;9;-29;0;Sedum;spurium;Dragon's Blood;Sedum spurium;1007;false;0;0;false;false;;S;6814;4;2;1
Sedum stoloniferum;1395;Lesser Caucasian Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;10;20;;;7;9;1;9;-12;11;Sedum;stoloniferum;;Sedum stoloniferum;1008;true;0;36;false;false;;S;6815;4;2;1
Sedum telephium;9760;Orpine;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;45;60;45;60;;;;;-29;4;Sedum;telephium;;Sedum telephium;3385;true;1;4;false;false;Sedum carpaticum, Hylotelephium triphyllum, Hylotelephium telephium, Sedum fabaria;S;6816;4;2;1
Sedum telephium 'Mohrchen';1386;Orpine;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;45;60;45;60;4;10;1;9;-29;0;Sedum;telephium;Mohrchen;Sedum telephium;3385;false;0;0;false;false;Sedum carpaticum, Hylotelephium triphyllum, Hylotelephium telephium, Sedum fabaria;S;6817;4;2;1
Sedum ternatum;1396;Wild Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;15;25;30;45;4;8;1;9;-29;5;Sedum;ternatum;;Sedum ternatum;1009;true;0;36;false;false;;S;6818;4;2;1
Sedum tetractinum;10304;Sedum;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;;;;;;3;Sedum;tetractinum;;Sedum tetractinum;4134;true;0;0;false;false;;S;6819;4;2;1
Sedum x 'Mr. Goodbud';5973;Autumn Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;35;50;45;50;3;9;1;9;-34.5;0;Sedum;x;Mr. Goodbud;Sedum x;3084;false;0;0;false;false;;S;6820;4;2;1
Sedum x 'Autumn Joy';1385;Live Forever;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;45;60;45;60;3;10;1;10;-34.5;0;Sedum;x;Autumn Joy;Sedum x;3084;false;0;0;false;false;;S;6821;4;2;1
Sedum x 'Garnet Brocade';5258;Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;30;40;35;45;3;11;1;9;-34.5;0;Sedum;x;Garnet Brocade;Sedum x;3084;false;0;0;false;false;;S;6822;4;2;1
Sedum x 'Arthur Branch';3529;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;60;90;;;3;10;1;9;-34.5;0;Sedum;x;Arthur Branch;Sedum x;3084;false;0;0;false;false;;S;6823;4;2;1
Sedum x 'Brilliant';3532;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;;;;;4;9;1;9;-29;0;Sedum;x;Brilliant;Sedum x;3084;false;0;0;false;false;;S;6824;4;2;1
Sedum x 'Frosty Morn';3534;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;50;75;35;55;2;9;1;9;-40;0;Sedum;x;Frosty Morn;Sedum x;3084;false;0;0;false;false;;S;6825;4;2;1
Sedum x 'Maestro';5974;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;60;75;50;75;3;9;1;9;-34.5;0;Sedum;x;Maestro;Sedum x;3084;false;0;0;false;false;;S;6826;4;2;1
Sedum x 'Matrona';3536;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;60;90;50;75;3;10;1;9;-34.5;0;Sedum;x;Matrona;Sedum x;3084;false;0;0;false;false;;S;6827;4;2;1
Sedum x 'Neon';5881;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;30;45;25;35;4;8;1;9;-29;0;Sedum;x;Neon;Sedum x;3084;false;0;0;false;false;;S;6828;4;2;1
Sedum x 'Xenox';5972;Stonecrops;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;25;35;35;55;3;9;1;9;-34.5;0;Sedum;x;Xenox;Sedum x;3084;false;0;0;false;false;;S;6829;4;2;1
Sedum x 'Fulda Glow';5984;Two-Row Stonecrop;29;66;-1000;3000;7;30;10000;99000;29;35;23;29;288;0;0;10;20;20;30;3;9;1;9;-34.5;0;Sedum;x;Fulda Glow;Sedum x;3084;false;0;0;false;false;;S;6830;4;2;1
Selaginella braunii;10326;Braun's Spikemoss;38;66;-1000;3000;15;35;10000;99000;38;44;32;38;288;0;0;;;;;;;;;4.5;2;Selaginella;braunii;;Selaginella braunii;4222;true;0;0;false;false;;S;6831;4;2;1
Selaginella kraussiana;5217;Trailing Spikemoss;38;66;-1000;3000;15;35.9;10000;99000;38;44;32;38;288;0;0;0;15;;;11;15;1;12;10;5;Selaginella;kraussiana;;Selaginella kraussiana;1306;true;0;48;false;false;;S;6832;4;2;1
Selaginella uncinata;9904;Selaginella;38;66;-1000;3000;15;35;10000;99000;38;44;32;38;288;0;0;;;;;;;;;4.5;3;Selaginella;uncinata;;Selaginella uncinata;3728;true;0;0;false;false;;S;6833;4;2;1
Sempervivum arachnoideum;7852;Cobweb Houseleek;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;;15;Sempervivum;arachnoideum;;Sempervivum arachnoideum;2863;true;0;0;false;false;;S;6834;3;2;1
Sempervivum hybrids;9763;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;;;;;-23.5;13;Sempervivum;x;;Sempervivum hybrids;3436;true;1;4;false;false;;S;6835;3;2;1
Sempervivum spp.;1397;Houseleek;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;0;30;;;5;9;1;8;-23.5;12;Sempervivum;spp.;;Sempervivum spp.;1010;true;0;32;false;true;;S;6836;3;2;1
Sempervivum tectorum 'Cleveland Morgan';1398;Hen And Chicks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;30;45;;;4;8;1;8;-29;0;Sempervivum;tectorum;Cleveland Morgan;Sempervivum tectorum;3179;false;0;0;false;false;;S;6837;3;2;1
Sempervivum tectorum;8171;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;10;20;15;20;;8;;;;45;Sempervivum;tectorum;;Sempervivum tectorum;3179;true;4;4;false;false;;S;6838;3;2;1
Sempervivum tectorum 'Braunii';5971;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;10;20;15;20;3;8;1;8;-34.5;0;Sempervivum;tectorum;Braunii;Sempervivum tectorum;3179;false;0;0;false;false;;S;6839;3;2;1
Sempervivum tectorum 'Red Beauty';5970;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;10;20;15;20;3;8;1;8;-34.5;0;Sempervivum;tectorum;Red Beauty;Sempervivum tectorum;3179;false;0;0;false;false;;S;6840;3;2;1
Sempervivum tectorum 'Silverine';5969;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;10;20;15;20;3;8;1;8;-34.5;0;Sempervivum;tectorum;Silverine;Sempervivum tectorum;3179;false;0;0;false;false;;S;6841;3;2;1
Sempervivum x 'Kalinda';5232;Houseleeks;29;66;-1000;3000;7;40;5000;99000;29;35;23;29;288;0;0;;;;;5;9;1;8;-23.5;0;Sempervivum;x;Kalinda;Sempervivum x;3436;false;0;0;false;false;;S;6842;3;2;1
Senecio angulatus;7853;Creeping Groundsel;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;2;Senecio;angulatus;;Senecio angulatus;2864;true;0;0;false;false;;S;6843;2;2;1
Senecio bicolor;7854;Jacobaea Maritima;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;6;Senecio;bicolor;;Senecio bicolor;2865;true;0;0;false;false;;S;6844;2;2;1
Senecio cineraria 'Silverdust';4859;Dusty Miller;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;20;30;20;30;8;10;1;12;-6.5;0;Senecio;cineraria;Silverdust;Senecio cineraria;1011;false;0;0;false;false;;S;6845;2;2;1
Senecio cineraria;1399;Jacobaea Maritima;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;20;30;20;30;8;10;1;12;-6.5;16;Senecio;cineraria;;Senecio cineraria;1011;true;1;36;false;false;;S;6846;2;2;1
Senecio greyi;7855;Brachyglottis Greyi;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;4;Senecio;greyi;;Senecio greyi;2866;true;0;0;false;false;;S;6847;2;2;1
Senecio hallianus;1402;Groundsel;32;66;500;3000;7;30;2000;20000;32;38;26;32;288;0;0;20;30;;;9;11;1;12;-1;4;Senecio;hallianus;;Senecio hallianus;1014;true;0;52;false;false;;S;6848;2;2;1
Senecio haworthii;7856;Woolly Senecio;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;8;Senecio;haworthii;;Senecio haworthii;2867;true;0;0;false;false;;S;6849;2;2;1
Senecio kleinia;7857;Verode;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;5;Senecio;kleinia;;Senecio kleinia;2868;true;0;0;false;false;;S;6850;2;2;1
Senecio macroglossus;7858;Natal Ivy;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;4;Senecio;macroglossus;;Senecio macroglossus;2869;true;0;0;false;false;;S;6851;2;2;1
Senecio monroi;7859;Brachyglottis Monroi;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;;;;;;;;;;2;Senecio;monroi;;Senecio monroi;2870;true;0;0;false;false;;S;6852;2;2;1
Senecio rowleyanus;5643;String of Beads;32;66;500;3000;7;30;2000;20000;32;38;26;32;288;0;0;45;60;;;9;15;10;12;-1;39;Senecio;rowleyanus;;Senecio rowleyanus;1359;true;0;36;false;false;;S;6853;2;2;1
Senecio serpens 'Blue Chalk';6536;Blue Chalk Sticks;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;10;20;15;30;9;15;11;12;-1;0;Senecio;serpens;Blue Chalk;Senecio serpens;3294;false;0;0;false;false;;S;6854;2;2;1
Senecio serpens;9764;Ragworts;32;66;500;3000;7;40;2000;20000;32;38;26;32;288;0;0;10;20;15;30;;;;;-1;13;Senecio;serpens;;Senecio serpens;3294;true;1;4;false;false;;S;6855;2;2;1
Senna artemisioides;9765;Silver Cassia;38;66;500;5000;15;40;10000;99000;38;44;32;38;288;0;0;;;;;;;;;10;2;Senna;artemisioides;;Senna artemisioides;3941;true;0;0;false;false;Cassia artemisioides;S;6856;4;2;1
Senna corymbosa;1400;Flowering Senna;38;66;500;5000;15;40;10000;99000;38;44;32;38;288;0;0;305;455;185;305;9;15;8;12;-1;2;Senna;corymbosa;;Senna corymbosa;1012;true;0;164;false;false;;S;6857;4;2;1
Senna septemtrionalis;7860;Senna;38;66;500;5000;15;40;10000;99000;38;44;32;38;288;0;0;;;;;;;;;10;2;Senna;septemtrionalis;;Senna septemtrionalis;2871;true;0;0;false;false;Cassia floribunda, Cassia elegans, Cassia quadrangularis, Cassia aurata, Cassia vernicosa, Cassia septemtrionalis, Cassia laevigata;S;6858;4;2;1
Sequoia sempervirens;1403;Coast Redwood;32;51;500;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;2285;7620;760;1065;7;9;8;9;-12;12;Sequoia;sempervirens;;Sequoia sempervirens;1015;true;0;32;false;false;Schubertia sempervirens, Taxodium sempervirens, Taxodium nutkaense, Sequoia religiosa, Condylocarpus sempervirens, Sequoia pyramidata, Gigantabies taxifolia, Steinhauera sempervirens, Sequoia taxifolia;S;6859;3;2;1
Sequoiadendron giganteum;1401;Giant Sequoia;32;51;500;3000;7;35.9;10000;99000;32;38;26;32;288;0;0;2745;6095;760;1065;6;8;4;9;-18;38;Sequoiadendron;giganteum;;Sequoiadendron giganteum;1013;true;0;32;false;false;Washingtonia gigantea, Steinhauera gigantea, Taxodium washingtonianum, Washingtonia americana, Americus gigantea, Sequoia gigantea, Sequoia washingtoniana, Sequoia wellingtonia, Wellingtonia pendula, Gigantabies wellingtoniana, Wellingtonia gigantea, Wellingtonia californica, Washingtonia californica, Taxodium giganteum;S;6860;4;2;1
Serenoa repens;1384;Saw Palmetto;32;51;500;3000;7;30;300;99000;32;38;26;32;288;0;0;120;185;185;305;8;11;1;12;-6.5;12;Serenoa;repens;;Serenoa repens;1003;true;0;118;false;false;Serenoa serrulata, Corypha repens, Diglossophyllum serrulatum, Sabal serrulata, Corypha obliqua, Chamaerops serrulata, Brahea serrulata;S;6861;1;2;1
Shepherdia argentea;5728;Silver Buffaloberry;29;51;500;3000;7;25;10000;99000;29;35;23;29;288;0;0;295;440;295;440;3;6;1;6;-34.5;2;Shepherdia;argentea;;Shepherdia argentea;1436;true;0;36;false;false;;S;6862;4;2;1
Sidalcea candida;7866;White Checkermallow;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Sidalcea;candida;;Sidalcea candida;2877;true;0;0;false;false;;S;6863;3;2;2
Sidalcea hybrids;9877;Checkerblooms;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;60;90;35;55;;;;;-29;4;Sidalcea;x;;Sidalcea hybrids;3333;true;1;4;false;false;;S;6864;3;2;2
Sidalcea malviflora;7867;Dwarf Checkerbloom;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Sidalcea;malviflora;;Sidalcea malviflora;2878;true;0;0;false;false;;S;6865;3;2;2
Sidalcea neomexicana;9876;Salt Spring Checkerbloom;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Sidalcea;neomexicana;;Sidalcea neomexicana;4045;true;0;0;false;false;;S;6866;3;2;2
Sidalcea oregana;7868;Oregon Checkerbloom;32;51;1000;3000;7;35;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Sidalcea;oregana;;Sidalcea oregana;2879;true;0;0;false;false;;S;6867;3;2;2
Sidalcea x 'Party Girl';2858;False Mallow;32;51;1000;3000;7;35.9;5000;99000;32;38;26;32;288;0;0;60;90;35;55;4;8;5;8;-29;0;Sidalcea;x;Party Girl;Sidalcea x;3333;false;0;0;false;false;;S;6868;3;2;2
Sideroxylon foetidissimum;5891;False Mastic;29;51;1500;3000;7;40;10000;99000;29;35;23;29;288;0;0;305;1830;150;305;9;11;1;12;-1;2;Sideroxylon;foetidissimum;;Sideroxylon foetidissimum;1513;true;0;44;false;false;Sideroxylon mastichodendron, Mastichodendron foetidissimum;S;6869;4;2;3
Silene acaulis;9879;Moss Campion;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Silene;acaulis;;Silene acaulis;3732;true;0;0;false;false;;S;6870;3;2;2
Silene armeria;9878;Sweet William Catchfly;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;25;30;10;20;;;;;-29;4;Silene;armeria;;Silene armeria;3427;true;1;4;false;false;;S;6871;3;2;2
Silene armeria 'Royal Electra';1962;Sweet William Catchfly;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;25;30;10;20;4;8;1;8;-29;0;Silene;armeria;Royal Electra;Silene armeria;3427;false;0;0;false;false;;S;6872;3;2;2
Silene californica;9880;Fringed Indian Pink;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Silene;californica;;Silene californica;3929;true;0;0;false;false;;S;6873;3;2;2
Silene dioica;7869;Campion;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;2;Silene;dioica;;Silene dioica;2880;true;0;0;false;false;;S;6874;3;2;2
Silene schafta;7870;Autumn Catchfly;32;51;1000;3000;7;30;5000;99000;32;38;26;32;288;0;0;;;;;;;;;-34.5;3;Silene;schafta;;Silene schafta;2881;true;0;0;false;false;;S;6875;3;2;2
Simmondsia chinensis;1404;Jojoba;29;51;500;3000;10;40;10000;99000;29;35;23;29;288;0;0;150;245;150;245;10;11;10;12;4.5;2;Simmondsia;chinensis;;Simmondsia chinensis;1016;true;0;164;false;false;;S;6876;4;2;1
Sinningia speciosa;1405;Florists' Gloxinia;38;66;500;3000;18;30;5000;20000;38;44;32;38;288;0;0;25;30;;;11;15;1;12;10;33;Sinningia;speciosa;;Sinningia speciosa;1017;true;0;52;false;false;;S;6877;3;2;1
Sisyrinchium angustifolium;7876;Stout Blue-Eyed Grass;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-29;2;Sisyrinchium;angustifolium;;Sisyrinchium angustifolium;2887;true;0;0;false;false;;S;6878;4;2;1
Sisyrinchium californicum;7877;Yellow-Eyed Grass;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;;;;;8;;;;-6.5;3;Sisyrinchium;californicum;;Sisyrinchium californicum;2888;true;0;0;false;false;;S;6879;4;2;1
Sisyrinchium graminoides 'Lucerne';5966;Blue-Eyed Grass;32;51;500;3000;7;35.9;10000;99000;32;38;26;32;288;0;0;40;60;10;20;5;8;5;8;-23.5;0;Sisyrinchium;graminoides;Lucerne;Sisyrinchium graminoides;3587;false;0;0;false;false;;S;6880;4;2;1
Sisyrinchium graminoides;9950;Sisyrinchium;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;40;60;10;20;;;;;-23.5;5;Sisyrinchium;graminoides;;Sisyrinchium graminoides;3587;true;1;4;false;false;;S;6881;4;2;1
Sisyrinchium idahoense;9948;Idaho Blue-Eyed Grass;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-29;2;Sisyrinchium;idahoense;;Sisyrinchium idahoense;3793;true;0;0;false;false;;S;6882;4;2;1
Sisyrinchium montanum;7878;Strict Blue-Eyed Grass;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-29;2;Sisyrinchium;montanum;;Sisyrinchium montanum;2889;true;0;0;false;false;;S;6883;4;2;1
Sisyrinchium striatum;9949;Pale Yellow-Eyed-Grass;32;51;500;3000;7;35;10000;99000;32;38;26;32;288;0;0;;;;;;;;;-29;2;Sisyrinchium;striatum;;Sisyrinchium striatum;3900;true;0;0;false;false;;S;6884;4;2;1
Skimmia japonica;1406;Japanese Skimmia;32;51;500;3000;7;35.9;300;99000;32;38;26;32;288;0;0;90;120;90;120;6;9;7;9;-18;23;Skimmia;japonica;;Skimmia japonica;1018;true;0;164;false;false;;S;6885;1;2;1
Smilax rotundifolia;1407;Brambles;32;51;500;3000;7;30;5000;99000;32;38;26;32;288;0;0;150;1000;150;915;4;9;7;10;-29;2;Smilax;rotundifolia;;Smilax rotundifolia;1019;true;0;36;false;false;;S;6886;3;2;1
Solanum aethiopicum;7881;Ethiopian Eggplant;38;66;1500;5600;10;30;10000;99000;38;44;32;38;288;0;0;;;;;;;;;;12;Solanum;aethiopicum;;Solanum aethiopicum;2892;true;0;0;false;false;;S;6887;4;2;3
Solanum betaceum;7882;Tree Tomato;38;66;1500;5600;10;30;10000;99000;38;44;32;38;288;0;0;;;;;;;;;;5;Solanum;betaceum;;Solanum betaceum;2893;true;0;0;false;false;;S;6888;4;2;3
Solanum capsicastrum;7883;Madeira Winter Cherry;38;66;1500;5600;10;30;10000;99000;38;44;32;38;288;0;0;;;;;;;;;;28;Solanum;capsicastrum;;Solanum capsicastrum;2894;true;0;0;false;false;;S;6889;4;2;3
Solanum crispum;7884;Chilean Potato Vine;38;66;1500;5600;10;30;10000;99000;38;44;32;38;288;0;0;;;;;;;;;;8;Solanum;crispum;;Solanum crispum;2895;true;0;0;false;false;;S;6890;4;2;3
Solanum jasminoides;1411;Potato Vine;38;66;1500;5600;10;40;10000;99000;38;44;32;38;288;0;0;455;610;;;9;11;3;12;-1;27;Solanum;jasminoides;;Solanum jasminoides;1021;true;0;32;false;false;;S;6891;4;2;3
Solanum laxum;7885;Potato Vine;38;66;1500;5600;10;30;10000;99000;38;44;32;38;288;0;0;;;;;;;;;;8;Solanum;laxum;;Solanum laxum;2896;true;0;0;false;false;;S;6892;4;2;3
